AROKATO,nom,IDREG,pays,type,lat,long,SITU,CAP,CAPNAT,GAS,typharris1963,1959,1970,1979,1989,2002,2010,T5970,T7079,T7989,T8902,T0210
AR01247551,Talmenka,RUS02,Russie,town,53.82,83.57,E,0,0,0,,17.953,20.214,20.05,19.2,20.061,18.814,1.084182409,-0.090473269,-0.432251838,0.338011148,-0.798995404
AUA15103,Balta,UKR17,Ukraine,gorod,47.94,29.62,O,0,0,0,,17.922,20.317,20.929,23.293,19.881,19.378,1.146789106,0.330297428,1.075918107,-1.211043157,-0.319710335
AES01147,Viljandi,EST00,Estonie,gorod,58.36666667,25.6,O,0,0,0,,17.916,20.814,22.366,22.973,20.608,19.963,1.372346571,0.802268972,0.268135489,-0.832212116,-0.396695946
AGE08104,Senaki,GEO00,Géorgie,gorod,42.27,42.08,O,0,0,0,,17.907,25.354,27.03,29.161,28.082,28.6,3.211816823,0.713766946,0.76173495,-0.289605972,0.228735152
AR10440,shimanovsk,RUS04,Russie,gorod,52,127.6666667,E,0,0,0,,17.9,16.9,25.6,26.3,22.267,19.815,-0.521246688,4.722319097,0.270130073,-1.272322639,-1.447749537
AR29223501,maljarslavc,RUS22,Russie,gorod,55,36.46666667,O,0,0,0,,17.9,21.2,22.1,26.6,31.606,30.401,1.550077053,0.46302898,1.870616938,1.335265018,-0.484714865
AR46239503,starkupavna,RUS40,Russie,gorod,55.8,38.18333333,O,0,0,0,,17.9,22.2,24.3,25.1,21.433,21.859,1.976474798,1.009327038,0.324440129,-1.20754271,0.246314679
AR73204501,barysh,RUS50,Russie,gorod,53.65,47.11666667,O,0,0,0,,17.9,20.8,20.3,20.2,18.902,17.149,1.374379614,-0.269991539,-0.049370625,-0.509580808,-1.209227783
AR64435,uglegorsk,RUS58,Russie,gorod,49.06666667,142.0333333,E,0,0,1,,17.9,17.9,18.4,18.4,13.396,10.382,0,0.306579572,0,-2.411932795,-3.135813444
AR20204501,bobrov,RUS78,Russie,gorod,51.08333333,40.03333333,O,0,0,0,,17.848,18,21.4,21.3,20.806,19.738,,1.941032927,-0.046827526,-0.180342311,-0.656531538
AUA10106,Brovari,UKR12,Ukraine,gorod,50.5,30.77,O,0,0,0,,17.824,39.104,58.554,82.042,87.105,94.968,7.403797564,4.58796415,3.430343511,0.461709038,1.086164465
AR80425,meleuz,RUS07,Russie,gorod,52.95,55.93333333,E,0,0,0,,17.8,24.9,38.4,53.4,62.949,61.408,3.098576206,4.930934808,3.352504046,1.273534549,-0.309330022
AR65229501,novaljalja,RUS63,Russie,gorod,59.05,60.6,E,0,0,1,,17.8,17,17,15.7,14.584,12.731,-0.417173886,0,-0.792370381,-0.565591972,-1.684219158
AUA20103,Borodouzhiv,UKR22,Ukraine,gorod,50.16,35.52,O,0,0,0,,17.754,17.557,18.916,18.962,17.976,15.897,-0.10138595,0.831833938,0.024291467,-0.410003436,-1.524467423
AUA02104,Gaisin,UKR03,Ukraine,gorod,48.8,29.4,O,0,0,0,,17.68,23.741,24.47,25.766,25.609,25.76,2.715949742,0.336613789,0.517413141,-0.046859219,0.073279762
AR92417,zainsk,RUS65,Russie,gorod,55.3,52.01666667,O,0,0,1,,17.616,10.184,30.3,36.6,41.088,41.798,-4.859671973,12.87916917,1.90695986,0.893722894,0.214384268
AR86410,sortavala,RUS12,Russie,gorod,61.7,30.66666667,O,0,0,0,,17.6,22.2,21.6,22.6,21.131,19.215,2.133284973,-0.303970119,0.453591542,-0.515656287,-1.181093833
AR41442,podporozhje,RUS35,Russie,gorod,60.91666667,34.16666667,O,0,0,0,,17.6,21.5,23.9,23.3,20.312,18.729,1.83623738,1.182779317,-0.25392804,-1.050150974,-1.009107987
AR58233501,ostrov,RUS54,Russie,gorod,57.33333333,28.35,O,0,0,0,,17.6,22.4,26.5,29.1,25.078,21.67,2.216591633,1.885146168,0.940327974,-1.137688101,-1.809210571
AR18224501,kotelnikovo,RUS76,Russie,gorod,47.63333333,43.13333333,O,0,0,1,,17.6,19.1,20.2,20.3,19.656,20.441,0.746311425,0.624097975,0.049395012,-0.247679312,0.490700669
AR32243551,Yaya,RUS25,Russie,town,56.2,86.44,E,0,0,0,,17.572,15.309,14.519,14.28,13.575,11.686,-1.245504359,-0.586967842,-0.165844122,-0.388704819,-1.855547767
AUA04115,Ordzhnikidze,UKR05,Ukraine,gorod,47.67,34.05,O,0,0,0,,17.523,38.381,39.037,45.806,44.499,42.061,7.387877029,0.188481502,1.611904977,-0.222475737,-0.70177691
AR41432,lodejnpolje,RUS35,Russie,gorod,60.73333333,33.55,O,0,0,0,,17.5,19.6,23.2,26.7,22.83,21.053,1.035586235,1.891247441,1.415030977,-1.197298534,-1.007792304
AR17242501,melenki,RUS75,Russie,gorod,55.33333333,41.63333333,O,0,0,0,,17.5,18.5,18.1,18.3,16.344,15.208,0.506458653,-0.242580783,0.109951618,-0.865770453,-0.89644838
AR27405,baltijsk,RUS20,Russie,gorod,54.65,19.91666667,O,0,0,1,,17.4,20.3,23.6,27.1,33.252,32.67,1.411235032,1.687703771,1.392476036,1.586149338,-0.220477716
AR75229516,jurjuzanj,RUS66,Russie,gorod,54.86666667,58.43333333,E,0,0,1,,17.3,17.5,18.1,18.3,14.158,12.568,0.104548973,0.375269684,0.109951618,-1.954653426,-1.478042296
AKA04108,Shalkar,KAZ003,Kazakhstan,gorod,47.83,59.6,E,0,0,0,,17.236,19.377,22.15,28.899,25.933,26.574,1.070108557,1.497216551,2.695380519,-0.8296016,0.305770961
AUA08104,Goulyaipole,UKR09,Ukraine,gorod,47.67,36.26,O,0,0,0,,17.22,16.236,17.053,19.198,16.946,14.713,-0.533485521,0.546992151,1.191846209,-0.955211938,-1.750745873
AGE04103,Zestaponi,GEO00,Géorgie,gorod,42.11,43.05,O,0,0,0,,17.213,21.701,21.101,26.098,24.158,24.8,2.128643059,-0.311047572,2.148129626,-0.592415908,0.328388831
AR65249501,talica,RUS63,Russie,gorod,57.01666667,63.71666667,E,0,0,0,,17.2,18.3,18.2,19.9,18.86,16.22,0.565151682,-0.060864423,0.89698035,-0.412044561,-1.867323251
AR70206501,beljov,RUS72,Russie,gorod,53.8,36.13333333,O,0,0,0,,17.2,17.7,18,18.3,16.083,13.918,0.260841927,0.186920238,0.165429704,-0.988453492,-1.791015296
AR78417,tutajev,RUS79,Russie,gorod,57.88333333,39.53333333,O,0,0,0,,17.2,16.8,23.5,39.8,42.644,41.001,-0.213684981,3.799532579,5.409929042,0.532332433,-0.489922538
AAZ04114,Salyan,AZE00,Azerbaidjan,gorod,39.59,48.98,O,0,0,1,,17.197,24.228,26.196,30.396,34.157,36.7,3.165187145,0.871528534,1.498154427,0.901495087,0.901495087
AUA10104,Borispil,UKR12,Ukraine,gorod,50.35,30.95,O,0,0,0,,17.18,32.365,39.983,50.508,54.379,57.563,5.926535535,2.376428324,2.364290231,0.569663307,0.713812691
AUA23104,Zvenigorodka,UKR25,Ukraine,gorod,49.08,30.97,O,0,0,0,,17.154,19.804,21.651,22.74,19.762,18.482,1.314496855,0.99567648,0.491944549,-1.073913803,-0.833560939
AAZ08105,Xatchmaz,AZE00,Azerbaidjan,gorod,41.47,48.81,O,0,0,1,,17.123,22.313,26.012,28.99,35.109,39.5,2.435986763,1.718923024,1.08982553,1.48399745,1.48399745
AR80419,davlekanovo,RUS07,Russie,gorod,54.21666667,55.03333333,E,0,0,1,,17.1,20.1,20.7,21.9,23.86,24.04,1.480316576,0.327355589,0.565120179,0.661538408,0.093990306
AR32443,tashtagol,RUS25,Russie,gorod,52.76666667,87.86666667,E,0,0,0,,17.1,25.1,24.4,26.3,23.363,23.114,3.550573878,-0.313781273,0.752676545,-0.90675141,-0.13384884
AR03243555,Ilskii,RUS33,Russie,town,44.85,38.55,O,0,0,1,,17.086,18.177,18.56,19.077,22.323,22.965,0.564292017,0.231953806,0.275124711,1.21605856,0.355051077
AKA03101,Akkel,KAZ001,Kazakhstan,gorod,52,70.93,E,0,0,0,,17.063,18.241,17.867,19.664,14.343,14.217,0.608749313,-0.229917193,0.962947962,-2.398073621,-0.109973267
AR04412,enisejsk,RUS34,Russie,gorod,58.45,92.16666667,E,0,0,0,,17,19.9,20.8,22.9,20.394,18.769,1.442176704,0.492690358,0.966479778,-0.887546846,-1.032559215
AR63445,hvalynsk,RUS60,Russie,gorod,52.48333333,48.1,O,0,0,1,,17,16.2,15.6,14.9,13.752,13.094,-0.437242226,-0.418458988,-0.458044774,-0.614847757,-0.611002716
AR32225551,Promyshlennaya,RUS25,Russie,town,54.92,85.64,E,0,0,0,,16.996,15.349,15.391,17.486,17.654,18.043,-0.922335575,0.030366806,1.284354259,0.073579563,0.272814104
AUA06106,Korostishiv,UKR07,Ukraine,gorod,50.32,29.07,O,0,0,0,,16.96,21.153,24.42,28.046,25.985,25.817,2.028705065,1.608586543,1.394063193,-0.585446254,-0.08098166
AAZ01215,Mashtagha,AZE00,Azerbaidjan,town,40.53,50,O,0,0,1,,16.952,22.233,31.92,40.294,41.706,42.6,2.496022259,4.1002197,2.357047457,0.265359451,0.265359451
AUA11109,Novooukrainka,UKR13,Ukraine,gorod,48.32,31.52,O,0,0,0,,16.921,19.554,20.276,20.675,19.235,18.032,1.323448479,0.40367984,0.195063204,-0.553940996,-0.803811538
AR11205501,veljsk,RUS05,Russie,gorod,61.06666667,42.1,O,0,0,0,,16.9,21.9,24.6,26,26.241,23.885,2.384094067,1.300155087,0.555035597,0.070998539,-1.169018582
AR41440,pikaljovo,RUS35,Russie,gorod,59.51666667,34.16666667,O,0,0,0,,16.9,21.8,23.5,24.5,23.325,21.567,2.341504936,0.837828651,0.417596478,-0.377342964,-0.974735581
AR05407,dalnegorsk,RUS53,Russie,gorod,44.56666667,135.6166667,E,0,0,0,,16.9,33.5,43.4,49.8,40.069,37.503,6.417823655,2.918602464,1.385059722,-1.658493147,-0.823862971
AR20215501,kalach,RUS78,Russie,gorod,50.43333333,41,O,0,0,0,,16.9,18.5,20.2,23.2,20.95,20.046,0.825727846,0.98158483,1.394328072,-0.781649357,-0.549845458
AR78215501,danilov,RUS79,Russie,gorod,58.18333333,40.18333333,O,0,0,0,,16.9,17.5,17.5,18.9,17.245,15.861,0.317660375,0,0.772579524,-0.702441845,-1.040288434
AGE09102,Akhaltsikhe,GEO00,Géorgie,gorod,41.87,44.35,O,1,0,0,,16.868,18.972,19.742,24.57,18.452,19.5,1.074328747,0.443024442,2.211885761,-2.178635924,0.692910843
AR56253501,nikolskp,RUS51,Russie,gorod,53.71666667,46.08333333,O,0,0,0,,16.8,20.7,23.6,26.9,24.061,22.475,1.915893167,1.467474455,1.317397965,-0.854284033,-0.848736374
AR17256501,jurevpolski,RUS75,Russie,gorod,56.5,39.68333333,O,0,0,0,,16.8,22.1,21.1,22.2,19.906,19.588,2.524043576,-0.513173941,0.509485972,-0.835498571,-0.201098276
AR76254501,shilka,RUS80,Russie,gorod,51.85,116.0333333,E,0,0,0,,16.8,16.1,17.2,18.1,14.748,13.947,-0.38615807,0.737037424,0.511328389,-1.563074096,-0.695607485
AAR06101,Alaverdi,ARM00,Arménie,gorod,41.13,44.65,O,0,0,0,,16.713,21.311,22.474,26.267,16.58,15.8,2.234011333,0.592143101,1.571767469,-3.477264952,-0.600844429
AR46259503,losinopetrk,RUS40,Russie,gorod,55.86666667,38.2,O,0,0,0,,16.7,22,22,22.9,22.324,22.55,2.537419286,0,0.40174943,-0.195766417,0.125988462
AR18216501,kalachnadon,RUS76,Russie,gorod,48.68333333,43.53333333,O,0,0,1,,16.7,20.8,22.8,23,26.882,26.892,2.015907371,1.025304473,0.087374949,1.206938514,0.004649195
AR71171,Salekhard,RUS70,Russie,gorod,66.53333333,66.63333333,E,1,0,0,,16.6,21.9,24.9,32.3,36.827,42.494,2.550938408,1.436679859,2.636141666,1.01406127,1.805246305
AR29405,kirovk,RUS22,Russie,gorod,54.08333333,34.3,O,0,0,0,,16.6,29.4,33.5,36,38.893,31.888,5.333667056,1.461135785,0.722331314,0.596350728,-2.451750653
AKA16109,Serebryansk,KAZ003,Kazakhstan,gorod,0,0,E,0,0,,,16.536,13.48,13.637,14.079,11.218,10.129,-1.840423653,0.128744821,0.319485657,-1.732400245,-1.268092123
AR46231573,Tomilino,RUS40,Russie,town,55.66,37.94,O,0,0,0,,16.514,22.682,26.017,27.736,28.545,30.624,2.927142304,1.535880948,0.641861537,0.221403051,0.882650411
AR15258501,unecha,RUS11,Russie,gorod,52.85,32.68333333,O,0,0,0,,16.5,21.7,26.4,28.6,29.039,26.196,2.521742939,2.202252099,0.803639058,0.117245881,-1.279654727
AR52413,nazyvajevsk,RUS45,Russie,gorod,55.56666667,71.35,E,0,0,0,,16.5,15.8,14.2,14.4,13.012,11.614,-0.393319382,-1.179301914,0.139960273,-0.776631572,-1.410714115
AR07243501,novoaleksan,RUS62,Russie,gorod,45.5,41.23333333,O,0,0,1,,16.5,20.7,22.7,25.8,27.315,26.759,2.082972888,1.03006035,1.288323972,0.439899421,-0.256734079
AUA08112,Pologui,UKR09,Ukraine,gorod,47.48,36.25,O,0,0,0,,16.49,20.048,22.873,25.336,21.98,20.34,1.792005887,1.475533161,1.027938697,-1.087126502,-0.964526582
AAZ04106,Göytchay,AZE00,Azerbaidjan,gorod,40.62,47.76,O,0,0,1,,16.485,25.922,29.206,30.934,33.921,35.9,4.200755697,1.334178883,0.576472595,0.711478078,0.711478078
AR03408,gelendgik,RUS33,Russie,gorod,44.55,38.08333333,O,0,0,0,,16.441,29.1,36.5,47.7,50.012,54.813,5.327615142,2.549446227,2.712322971,0.364752677,1.152394685
AUA19108,Kremenets,UKR21,Ukraine,gorod,50.1,26.2,O,0,0,0,,16.438,19.731,21.171,24.57,21.946,21.602,1.673810885,0.785752265,1.50007857,-0.865103501,-0.197149677
AR46243508,kurovskoje,RUS40,Russie,gorod,55.58333333,38.91666667,O,0,0,0,,16.4,17.5,19.3,21.1,19.507,21.821,0.591922671,1.093762936,0.895666749,-0.602024105,1.411106342
AUA05123,Kirovske,UKR06,Ukraine,gorod,48.15,38.36,O,0,0,0,,16.314,17.364,20.376,32.552,30.668,28.69,0.568660429,1.793206514,4.796281909,-0.457544784,-0.829947593
AR47215551,Nikel,RUS41,Russie,town,69.41,30.22,O,0,0,0,,16.305,21.299,20.031,21.838,16.534,12.771,2.458724812,-0.679669171,0.867445674,-2.117510717,-3.176479071
AR34414,manturovo,RUS30,Russie,gorod,58.33333333,44.76666667,O,0,0,0,,16.3,21.5,22.6,22.5,19.457,17.479,2.549110089,0.555950491,-0.044336139,-1.111533282,-1.331145123
AR04121,dudinka,RUS34,Russie,gorod,69.4,86.18333333,E,0,0,0,,16.3,19.7,24.8,32.3,25.132,22.207,1.737221985,2.591054772,2.677452304,-1.911685604,-1.534780088
AR46208505,jahroma,RUS40,Russie,gorod,56.28333333,37.48333333,O,0,0,0,,16.3,17.2,16.7,17.5,13.361,13.248,0.489779847,-0.327248531,0.469018078,-2.054455302,-0.106111387
AR04422,lesosibirsk,RUS34,Russie,gorod,58.23333333,92.48333333,E,0,0,0,,16.262,25.026,38.6,68.3,65.374,61.146,3.99675092,4.93265261,5.872541826,-0.33624221,-0.832269535
AMO01107,Cahuk,MOL00,Moldavie,gorod,45.91,28.19,O,0,0,0,,16.223,26.249,33.128,42.904,36.397,35.8,4.471619423,2.619711787,2.619711787,-1.25716713,-0.206654232
AR22240501,lyskovo,RUS42,Russie,gorod,56.03333333,45.03333333,O,0,0,0,,16.2,21.4,24.3,25,23.901,21.882,2.563019045,1.422076978,0.284398392,-0.345214497,-1.097136051
AR28420,kashin,RUS74,Russie,gorod,57.35,37.61666667,O,0,0,0,,16.2,17.7,19.8,21.2,17.299,16.174,0.808279971,1.253539516,0.685531523,-1.552079042,-0.83702331
AR41475,shliselburg,RUS35,Russie,gorod,59.95,31.03333333,O,0,0,0,,16.136,18.06,21.304,24.947,23.078,24.023,1.029322792,1.852452242,1.59111277,-0.597238565,0.50290939
AUA23116,Shpola,UKR25,Ukraine,gorod,49,31.39,O,0,0,0,,16.13,19.806,21.939,22.378,19.357,18.29,1.883926388,1.142937214,0.198320981,-1.109224062,-0.706480529
AR86215501,kondopoga,RUS12,Russie,gorod,62.2,34.26666667,O,0,0,0,,16.1,27.9,35.2,36.4,34.863,32.978,5.125269135,2.616071531,0.335789434,-0.331316698,-0.692409503
AR34408,galich,RUS30,Russie,gorod,58.38333333,42.35,O,0,0,0,,16.1,19.4,21.3,21.7,19.151,17.346,1.709481714,1.043563162,0.186225062,-0.956605348,-1.229788049
AR49220501,malavishera,RUS43,Russie,gorod,58.85,32.21666667,O,0,0,0,,16.1,15.4,15.7,15.6,14.182,12.461,-0.403291519,0.214598856,-0.063877571,-0.730376304,-1.604117123
AUA23102,Gorodische,UKR25,Ukraine,gorod,49.28,31.45,O,0,0,0,,16.089,16.269,16.976,17.109,15.546,14.585,0.101193419,0.473775733,0.078071049,-0.734131835,-0.794599457
AUA25111,Nosivka,UKR27,Ukraine,gorod,50.93,31.58,O,0,0,0,,16.068,19.43,18.797,18.257,15.746,14.278,1.742170409,-0.367334567,-0.291062734,-1.13148097,-1.216263713
AAZ10101,Aghdam,AZE00,Azerbaidjan,gorod,39.99,46.93,O,0,0,0,,16.061,21.277,23.559,28.031,33.675,37.7,2.589623838,1.138445254,1.753222923,1.421190204,1.421190204
AR10221501,zavitinsk,RUS04,Russie,gorod,50.11666667,129.4333333,E,0,0,0,,16,19,17.5,21.8,14.248,11.481,1.57454238,-0.909594578,2.221404669,-3.218553528,-2.662939602
AUA04102,Verkhivtseve,UKR05,Ukraine,gorod,48.48,34.25,O,0,0,0,,15.975,12.843,11.695,11.246,10.086,10.083,-1.964324216,-1.035023228,-0.390723583,-0.833657581,-0.004148917
AAZ08101,Quba,AZE00,Azerbaidjan,gorod,41.36,48.51,O,0,0,1,,15.947,18.871,19.437,20.791,22.664,23.9,1.542277933,0.328896504,0.675689899,0.665817528,0.665817528
AR20213551,Gribanovskii,RUS78,Russie,town,51.46,41.97,O,0,0,0,,15.928,17.219,16.41,17.122,17.461,15.686,0.711014504,-0.533267721,0.42563608,0.150926366,-1.33107711
AKA16111,Shemonaikha,KAZ003,Kazakhstan,gorod,50.63,81.91,E,0,0,0,,15.916,20.565,22.612,23.607,18.34,19.127,2.357037473,1.059912552,0.431553918,-1.923150544,0.526412529
AUA07102,Vinogradiv,UKR08,Ukraine,gorod,48.15,22.77,O,0,0,0,,15.91,20.58,22.436,25.663,25.738,25.435,2.36733119,0.964029125,1.352904582,0.02259725,-0.148157616
AR76247501,hilok,RUS80,Russie,gorod,51.35,110.45,E,0,0,0,,15.9,12.8,14.2,13.9,11.152,11.53,-1.952272697,1.159973826,-0.213303429,-1.680110547,0.417537773
AUA12125,Petrovske,UKR14,Ukraine,gorod,49.87,38.8,O,0,0,0,,15.888,18.695,17.878,16.664,15.341,13.658,1.490009789,-0.495271707,-0.700735347,-0.63435414,-1.441959733
AR80460,janaul,RUS07,Russie,gorod,56.26666667,54.93333333,E,0,0,1,,15.8,20.1,21.8,25.7,27.909,26.988,2.212389857,0.906194132,1.659428284,0.636309947,-0.418582674
AR86224501,medvezhgors,RUS12,Russie,gorod,62.91666667,34.45,O,0,0,0,,15.8,17.5,20.3,20.4,17.283,15.536,0.933337232,1.662784063,0.049152224,-1.267373707,-1.323210665
ABE06101,Asipobitchy,BEL00,Belarus,gorod,53.29,28.64,O,0,0,0,,15.777,19.705,27.409,33.803,35.175,32.281,2.041646078,3.734706739,2.118918202,0.306539447,-1.067531202
AR15244501,pochep,RUS11,Russie,gorod,52.93333333,33.45,O,0,0,0,,15.7,16,15.9,16.9,17.064,17.161,0.172220947,-0.069638108,0.61180908,0.074314979,0.070879936
AR46233501,mozhajsk,RUS40,Russie,gorod,55.5,36.03333333,O,0,0,0,,15.7,20.3,27.1,30.7,31.459,31.388,2.363499798,3.262223564,1.255100362,0.188041624,-0.028239218
AR68405,kirsanov,RUS64,Russie,gorod,52.65,42.73333333,O,0,0,0,,15.7,21.8,21.3,20.8,18.506,17.24,3.029054149,-0.257477923,-0.237258955,-0.894879465,-0.881872722
AR03201553,Akhtyrskii,RUS33,Russie,town,44.85,38.3,O,0,0,1,,15.691,18.17,18.341,18.568,19.219,20.098,1.342426921,0.104133165,0.123082464,0.26542628,0.560577068
AR60218501,zernograd,RUS55,Russie,gorod,46.85,40.3,O,0,0,0,,15.6,20.3,25.3,26.1,28.84,26.85,2.422979081,2.476655395,0.311794256,0.77086365,-0.889736849
AR57416,dobrjanka,RUS52,Russie,gorod,58.46666667,56.41666667,E,0,0,0,,15.5,18.3,22.2,35.3,36.436,33.685,1.521098492,2.169773745,4.747139808,0.24394578,-0.976509162
AUA05124,Komsomolske,UKR06,Ukraine,gorod,48.35,37.97,O,0,0,0,,15.428,15.698,14.665,14.112,12.714,12.001,0.15784513,-0.753476065,-0.38364423,-0.799192677,-0.718941728
AUA20109,Krasnograd,UKR22,Ukraine,gorod,49.37,35.45,O,0,0,0,,15.419,18.386,23.374,26.398,22.532,21.532,1.612766838,2.702937371,1.224070727,-1.210674395,-0.565891411
AR46411,dzerdginski,RUS40,Russie,gorod,55.63333333,37.85,O,0,0,0,,15.4,23.9,30.8,36.1,41.488,47.125,4.076450167,2.85826673,1.600453988,1.075833324,1.605240456
AR65453503,verhtagil,RUS63,Russie,gorod,57.38333333,59.93333333,E,0,0,1,,15.4,14.9,13.6,13.1,12.571,11.839,-0.299607519,-1.009221943,-0.373874966,-0.316572129,-0.747112728
AR75209503,minjar,RUS66,Russie,gorod,55.06666667,57.55,E,0,0,0,,15.4,13.5,12.5,12.9,11.032,10.195,-1.189934735,-0.851476905,0.315483275,-1.196075395,-0.981436374
AUA14106,Novii Boug,UKR16,Ukraine,gorod,47.68,32.5,O,0,0,0,,15.354,14.894,16.109,17.553,16.191,15.807,-0.276141473,0.875136846,0.862162934,-0.619190368,-0.299887017
AGE09103,Boryomi,GEO00,Géorgie,gorod,41.84,43.38,O,0,0,0,,15.332,16.316,18.059,19.007,14.445,13.7,0.567093503,1.134138175,0.512942638,-2.089092764,-0.659720489
AGE05104,Telavi,GEO00,Géorgie,gorod,41.92,45.49,O,1,0,1,,15.328,21.179,25.272,28.325,21.805,20.5,2.982979054,1.982585476,1.147005672,-1.992237418,-0.768462303
AR68204501,zherdevka,RUS64,Russie,gorod,51.83333333,41.46666667,O,0,0,0,,15.3,17.5,18.5,19.2,16.557,15.211,1.228834819,0.619352898,0.372085997,-1.13277604,-1.054279634
AUA19117,Tchortkiv,UKR21,Ukraine,gorod,49.02,25.8,O,0,0,0,,15.294,19.183,24.241,26.681,29.125,29.196,2.081029211,2.634333692,0.963676617,0.676583259,0.030259579
AUA16112,Piryatin,UKR18,Ukraine,gorod,50.25,32.52,O,0,0,0,,15.203,15.912,16.932,18.119,16.619,16.264,0.415230291,0.692741554,0.679858504,-0.66231994,-0.269873232
AR90205501,alagir,RUS48,Russie,gorod,43.03333333,44.21666667,O,0,0,0,,15.2,18.2,19,21.1,21.496,20.949,1.650991289,0.479115049,1.053854956,0.143131804,-0.321680979
AR57226501,krasnovishk,RUS52,Russie,gorod,60.4,57.06666667,E,0,0,0,,15.2,14.9,15.9,18.7,18.26,16.098,-0.181056031,0.724365328,1.635270699,-0.182991203,-1.562881183
AR28255501,toropec,RUS74,Russie,gorod,56.5,31.63333333,O,0,0,0,,15.2,16.9,17.3,17.5,14.6,13.018,0.968461291,0.260258971,0.11500988,-1.384020464,-1.423379214
AMO01146,Soroca,MOL00,Moldavie,gorod,48.16,28.3,O,0,0,0,,15.195,21.924,29.93,42.297,29.914,35.2,3.389030442,3.519106375,3.519106375,-2.629256581,2.054661793
AR41466,tosno,RUS35,Russie,gorod,59.55,30.9,O,0,0,0,,15.1,19.6,24.1,32.5,38.683,39.127,2.399562749,2.323041595,3.035440428,1.348707467,0.142758537
ABE06104,Gorki,BEL00,Belarus,gorod,54.28,30.99,O,0,0,0,,15.099,22.117,26.627,30.905,33.537,32.167,3.531076618,2.083396967,1.50107712,0.630704077,-0.519902492
AUA17104,Zdolbouniv,UKR19,Ukraine,gorod,50.52,26.25,O,0,0,0,,14.964,21.393,25.432,27.598,24.617,24.549,3.302604674,1.940186749,0.820700258,-0.875268253,-0.034824272
AAR04101,Armavir,ARM00,Arménie,gorod,40.09,44.05,O,1,0,0,,14.932,25.881,31.431,46.857,32.075,33.8,5.127133986,2.182197541,4.073851774,-2.873375111,0.656782548
AR07210501,blagodarnyj,RUS62,Russie,gorod,45.1,43.43333333,O,0,0,1,,14.9,20.2,22.7,27.8,34.5,32.736,2.805182691,1.304910836,2.047388202,1.674818924,-0.653901874
ALI10114,Ukmerg_,LIT00,Lithuanie,gorod,55.25,24.75,O,0,0,0,,14.88,21.663,26.996,30.649,28.569,26.97,3.473394632,2.475510636,1.277200705,-0.539174064,-0.717322713
AUA05130,Kourakhove,UKR06,Ukraine,gorod,48.03,37.38,O,0,0,0,,14.847,15.616,20.091,22.155,21.317,20.372,0.460129953,2.839293334,0.9827097,-0.296203306,-0.565124932
AR86204501,belomorsk,RUS12,Russie,gorod,64.51666667,34.76666667,O,0,0,0,,14.8,16.6,18.1,18.9,13.103,11.217,1.048876313,0.965848307,0.433436468,-2.778520477,-1.923886546
AR03201501,abinsk,RUS33,Russie,gorod,44.86666667,38.16666667,O,0,0,1,,14.8,21.2,25.3,29.2,33.734,34.926,3.320989963,1.983903045,1.443969085,1.116475207,0.435009766
AR64410,dolinsk,RUS58,Russie,gorod,47.31666667,142.8,E,0,0,1,,14.8,13.7,14.8,15.7,12.555,12.2,-0.699644177,0.861818545,0.592081229,-1.704851778,-0.357896031
AR63223501,kranyjkut,RUS60,Russie,gorod,50.95,46.96666667,O,0,0,1,,14.8,17.1,16.8,17.5,15.334,14.42,1.321853732,-0.196468715,0.409054298,-1.011223905,-0.765262508
AR63203501,arkadak,RUS60,Russie,gorod,51.93333333,43.5,O,0,0,0,,14.8,14.7,14.1,14.2,14.438,12.846,-0.061614528,-0.461959629,0.070696651,0.12794066,-1.449777299
AUA15115,Reni,UKR17,Ukraine,gorod,45.45,28.28,O,0,0,0,,14.778,19.625,21.532,23.794,20.375,19.477,2.612307711,1.035726194,1.003938459,-1.186091768,-0.561983824
AR61230501,rjazhsk,RUS56,Russie,gorod,53.71666667,40.06666667,O,0,0,0,,14.754,25.4,25.3,27.2,22.85,21.676,5.062475784,-0.043821266,0.726753906,-1.331561808,-0.657149512
AR76226501,mogocha,RUS80,Russie,gorod,53.73333333,119.7666667,E,0,0,0,,14.7,17.9,17.8,17.8,13.282,13.228,1.806609067,-0.062227914,0,-2.227047783,-0.050911286
AKA10102,Zhitikara,KAZ001,Kazakhstan,gorod,52.19,61.2,E,0,0,1,,14.672,32.169,39.422,48.204,34.271,33.587,7.397777658,2.284831143,2.031540176,-2.590047495,-0.251676932
AR33236501,sovetskkr,RUS28,Russie,gorod,57.58333333,48.95,O,0,0,0,,14.6,17,18.4,19.4,18.167,16.592,1.39317747,0.883180791,0.530626879,-0.503851807,-1.127175606
AR58220501,nevelj,RUS54,Russie,gorod,56.01666667,29.93333333,O,0,0,0,,14.6,17.8,20.6,22.5,18.545,16.324,1.817935308,1.636497617,0.886145562,-1.476037391,-1.581901813
AUA16105,Karlivka,UKR18,Ukraine,gorod,49.45,35.13,O,0,0,0,,14.488,16.919,19.294,20.059,17.826,16.175,1.420139794,1.470224308,0.389594595,-0.903863379,-1.207335007
AUA21102,Genitchesk,UKR23,Ukraine,gorod,46.18,34.81,O,0,0,0,,14.42,20.031,21.99,23.289,21.651,20.52,3.032947637,1.04213424,0.575583568,-0.559412243,-0.668423048
