1203675,Bartow,-81.839636,27.892551,,,,,,,,,,,,,,,5269,6158,6158,8964,,,,,,
1207950,Bradenton,-82.577743,27.488217,,,,,,,,,,,,,,,5986,7444,7444,13604,19380,21040,148442,211707,,
1211800,Chattahoochee,-84.840193,30.697257,,,,,,,,,,,,,,,5624,7110,7110,,,,,,,
1212875,Clearwater,-82.764271,27.973644,,,,,,,,,,,,,,,7607,10136,,,,,,,,
1213000,Clewiston,-80.9336,26.753399,,,,,,,,,,,,,,,,,,,,,,,36210,39140
1213150,Cocoa,-80.743779,28.369334,,,,,,,,,,,,,,,,,,,12294,16110,,,,
1216525,Daytona Beach,-81.0379,29.207309,,,,,,,,,,,,,,5445,16598,22584,22584,30187,37395,69970,258762,370712,443343,590289
1216875,De Land,-81.300446,29.028949,,,,,,,,,,,,,,,5246,7041,7041,8652,10775,11641,,,,
1222175,Fernandina Beach,-81.451731,30.663433,,,,,,,,,,,,,,5457,3023,3942,3942,4420,7276,6955,,,,
1224000,Fort Lauderdale,-80.14181,26.135763,,,,,,,,,,,,,,,8666,24235,17996,36328,333946,620100,1018200,,,
1224125,Fort Myers,-81.857096,26.63175,,,,,,,,,,,,,,,9082,10604,10604,13195,22523,27351,205266,335113,440888,618754
1224300,Fort Pierce,-80.335471,27.438817,,,,,,,,,,,,,,,,8040,,13502,25256,29721,33802,251071,319426,
1224475,Fort Walton Beach,-86.616727,30.420199,,,,,,,,,,,,,,,,,,,12147,19994,109920,143776,170498,235865
1225175,Gainesville,-82.336097,29.665245,,,,,,,,,,,,,6183,6860,10465,13757,13757,26861,29701,104764,151348,181596,232392,264275
1232400,Homosassa Springs,-82.550012,28.807216,,,,,,,,,,,,,,,,,,,,,,,118085,141236
1235000,Jacksonville,-81.659999,30.319406,,,,,,,,,6912,7650,17201,28429,57699,91558,135146,173065,210143,304029,455411,528865,737541,925213,1122750,1345596
1236550,Key West,-81.784031,24.559166,,,,,,,,,5016,9890,18080,17114,19945,18749,12831,12927,14078,29957,47921,52586,63188,78024,79589,73090
1237775,Lake City,-82.639654,30.18964,,,,,,,,,,,,,5032,3341,4416,5836,5836,7571,9465,25250,35399,42613,56513,67531
1238250,Lakeland,-81.958978,28.041248,,,,,,,,,,,,,,7062,18554,22068,22068,30851,54199,70577,321652,405382,483924,602095
1238950,Lake Wales,-81.584031,27.904707,,,,,,,,,,,,,,,,5024,,,,,,,,
1239875,Leesburg,-81.883349,28.810687,,,,,,,,,,,,,,,,,,,11172,11869,13191,28290,,
1243175,Marianna,-85.238149,30.77637,,,,,,,,,,,,,,,,5079,,,,,,,,
1243975,Melbourne,-80.631925,28.115023,,,,,,,,,,,,,,,,,,,11982,40236,272959,398978,476230,543376
1245000,Miami,-80.224145,25.787676,,,,,,,,,,,,,5471,29571,123098,208478,267739,495084,935047,1267792,1625781,3192582,5007564,5564635
1247625,Naples,-81.79851,26.152941,,,,,,,,,,,,,,,,,,,,12042,17581,152099,251377,321520
1250750,Ocala,-82.130613,29.187704,,,,,,,,,,,,,,,7281,8986,8986,11741,13598,22583,122488,194833,258916,331298
1251200,Okeechobee,-80.833158,27.24159,,,,,,,,,,,,,,,,,,,,,,,35910,39996
1253000,Orlando,-81.375789,28.533513,,,,,,,,,,,,,,9282,27330,36736,70074,114950,318487,428003,700055,1072748,1644561,2134411
1253875,Palatka,-81.651259,29.647731,,,,,,,,,,,,,,5102,6500,7140,7140,9176,32212,36290,50549,65070,70423,74364
1254200,Palm Coast,-81.223385,29.538128,,,,,,,,,,,,,,,,,,,,,,,49832,
1254700,Panama City,-85.66448,30.174451,,,,,,,,,,,,,,,5402,11610,11610,25814,33275,32096,97740,126994,148217,184715
1255925,Pensacola,-87.209277,30.436988,,,,,,,,,,6845,11750,17747,22982,31035,31579,37449,37449,43479,203376,243075,289782,344406,412153,448991
1257550,Plant City,-82.128864,28.01425,,,,,,,,,,,,,,,6800,7491,,,,,,,,
1258715,Port St. Lucie,-80.355029,27.275772,,,,,,,,,,,,,,,,,,,,,,,,424107
1259200,Punta Gorda,-82.04782,26.915907,,,,,,,,,,,,,,,,,,,,,,10655,141627,159978
1262500,St. Augustine,-81.313208,29.894264,,,,,,,,,,,,,5494,6192,12111,12090,12090,13555,14734,12352,,,,
1263000,St. Petersburg,-82.667619,27.782254,,,,,,,,,,,,,,14237,40425,60812,,,,,,,,
1263650,Sanford,-81.276561,28.79327,,,,,,,,,,,,,,5588,10100,10217,10217,11935,,,,,,
1264175,Sarasota,-82.535318,27.337273,,,,,,,,,,,,,,,8398,11141,11141,18896,34083,40237,202251,277776,589959,702281
1264875,Sebring,-81.444373,27.495623,,,,,,,,,,,,,,,,,,,,,,,87366,98786
1270600,Tallahassee,-84.27277,30.4518,,,,,,,,,,,,,5018,5637,10700,16240,16240,27237,48174,103047,159542,247800,320304,367413
1271000,Tampa,-82.46464,27.970898,,,,,,,,,,,5532,15839,46040,60071,101161,108391,272000,409143,772453,1012594,1569134,2067959,2395997,2783243
1271625,The Villages,-81.97122,28.937803,,,,,,,,,,,,,,,,,,,,,,,53345,93420
1271900,Titusville,-80.819911,28.59121,,,,,,,,,,,,,,,,,,,,30515,,,,
1274150,Vero Beach,-80.391105,27.641817,,,,,,,,,,,,,,,,,,,,11908,16176,27578,112947,138028
1275375,Wauchula,-81.814564,27.546091,,,,,,,,,,,,,,,,,,,,,,,26938,27731
1276600,West Palm Beach,-80.064373,26.709992,,,,,,,,,,,,,,8659,32550,41101,41101,54939,228106,348753,576863,863518,,
1278275,Winter Haven,-81.72168,28.034314,,,,,,,,,,,,,,,7130,6199,6199,8605,16277,,,,,
1301052,Albany,-84.165557,31.582273,,,,,,,,,,,,,8190,11555,14507,19055,19055,31155,75680,89639,112402,112561,157833,157308
1302116,Americus,-84.226602,32.075221,,,,,,,,,,,6398,7674,8063,9010,8760,9281,9281,24208,24652,26931,29360,30228,36966,37829
1303440,Athens-Clarke County,-83.383245,33.955464,,,,,,,,3848,4251,6099,8639,10245,14913,16748,18192,20650,20650,28180,31385,44342,130015,156267,166079,192541
1304000,Atlanta,-84.403176,33.759506,,,,,,,,9554,21789,37409,65533,89872,154839,212007,293154,336311,518100,671797,1017188,1390164,2029710,2833511,4247981,5286728
1304204,Augusta-Richmond County,-82.022048,33.433271,,2215,2476,4593,6710,6403,10217,12493,15389,21891,33300,39441,41040,52548,60342,65919,131779,162013,216639,253460,327372,396809,499684,564873
1304896,Bainbridge,-84.571013,30.904846,,,,,,,,,,,,,,,6141,6352,6352,7562,25203,22310,25495,25511,28240,27842
1311560,Brunswick,-81.489252,31.158777,,,,,,,,,,,8459,9081,10182,14413,14022,15035,15035,17954,21703,19585,17605,16632,93044,112370
1312456,Calhoun,-84.942584,34.499898,,,,,,,,,,,,,,,,,,,,,,,44104,55186
1313492,Carrollton,-85.076704,33.580912,,,,,,,,,,,,,,,5052,6214,6214,7753,10973,13520,14078,16439,,
1313688,Cartersville,-84.803916,34.176405,,,,,,,,,,,,,,,5250,6141,6141,7270,8668,10138,9247,12817,,
1314500,Cedartown,-85.253958,34.015279,,,,,,,,,,,,,,,8124,9025,9025,9470,9340,9253,8619,7978,38127,41475
1317776,College Park,-84.456007,33.648209,,,,,,,,,,,,,,,6604,8213,8213,14535,,,,,,
1319007,Columbus,-84.940422,32.489608,,,,,,3114,5942,9621,7401,10123,17303,17614,20554,36557,56993,68631,126407,170541,217985,238584,239196,243072,281768,294865
1319616,Cordele,-83.777277,31.964178,,,,,,,,,,,,,5883,6538,6880,7929,7929,9462,17768,18087,19489,20011,21996,23439
1319728,Cornelia,-83.530942,34.513716,,,,,,,,,,,,,,,,,,,,,,,35902,43041
1320064,Covington,-83.858729,33.599243,,,,,,,,,,,,,,,,,,,,10267,,,,
1321072,Cuthbert,-84.793517,31.770726,,,,,,,,,,,,,,,,3447,,,,,,,,
1321380,Dalton,-84.971553,34.771088,,,,,,,,,,,,,5324,5222,8100,10448,10448,15968,17868,18872,20581,22637,120031,142227
1323872,Douglas,-82.850799,31.507413,,,,,,,,,,,,,,,,,,,,22828,26894,29592,45022,42356
1324376,Dublin,-82.918358,32.537463,,,,,,,,,,,,,5795,7707,6681,7814,7814,33123,32313,32738,36990,39988,53434,58414
1326616,Elberton,-82.865669,34.109628,,,,,,,,,,,,,6483,6475,4650,6188,,,,,,,,
1329528,Fitzgerald,-83.256464,31.715432,,,,,,,,,,,,,5795,6870,6412,7388,7388,8130,8781,8015,16000,16245,27415,17634
1331096,Fort Valley,-83.890996,32.553392,,,,,,,,,,,,,,,,,,,,,,,23668,
1331908,Gainesville,-83.833897,34.30449,,,,,,,,,,,,,5925,6272,8624,10243,10243,11936,16523,15459,15280,17732,139277,179684
1335324,Griffin,-84.270891,33.247602,,,,,,,,,,,,6857,7478,8240,10321,13222,13222,13982,21735,22734,20728,,,
1338964,Hinesville,-81.611703,31.832442,,,,,,,,,,,,,,,,,,,,,11309,21769,71914,77917
1341988,Jefferson,-83.590297,34.126736,,,,,,,,,,,,,,,,,,,,,,,,60485
1342268,Jesup,-81.88507,31.601866,,,,,,,,,,,,,,,,,,,,,,,26565,30099
1344340,LaGrange,-85.03193,33.036575,,,,,,,,,,,,,5587,17038,20131,21983,43879,49841,47189,44466,50003,55536,58779,67044
1349000,Macon,-83.651672,32.834839,,,,,,3927,5720,8247,10810,12749,22746,23272,40665,52995,53829,57865,95086,135043,180403,206342,253794,269720,222368,232293
1349756,Marietta,-84.540614,33.953353,,,,,,,,,,,,,5949,6190,7638,8667,,,,,,,,
1351492,Milledgeville,-83.233401,33.087755,,,,,,,,,,,,,,,5534,6778,6778,8835,34064,34240,34686,39530,54776,55149
1353060,Moultrie,-83.783601,31.170188,,,,,,,,,,,,,,6789,8027,10147,33012,33999,34048,32200,35376,36645,42053,45498
1355020,Newnan,-84.788648,33.376411,,,,,,,,,,,,,5548,7037,6386,7182,7182,8218,12169,11205,11449,,,
1366668,Rome,-85.185037,34.259893,,,,,,,,4010,2748,3877,6957,7291,12099,13252,21843,26282,26282,29615,32226,30759,28915,32037,90565,96317
1367984,St. Marys,-81.571287,30.756264,,,,,,,,,,,,,,,,,,,,,,,43664,50513
1369000,Savannah,-81.103762,32.050706,,5146,5215,7523,7303,11214,15312,22292,28235,30709,43189,54244,65064,83252,85024,95996,117970,151481,188299,187767,230728,258060,293000,347611
1373256,Statesboro,-81.779234,32.445147,,,,,,,,,,,,,,,,5028,,,,31585,35785,43125,55983,70217
1374376,Summerville,-85.347988,34.479803,,,,,,,,,,,,,,,,,,,,,,,25470,26015
1376168,Thomaston,-84.326901,32.891776,,,,,,,,,,,,,,,,6396,,,,23505,25998,26300,27597,27153
1376224,Thomasville,-83.978199,30.836444,,,,,,,,,,,5514,5322,6727,8196,11733,12683,31289,33932,34319,34515,38098,38986,42737,44720
1376476,Tifton,-83.510065,31.463418,,,,,,,,,,,,,,,,5228,,,,27288,32862,34998,38407,40118
1376756,Toccoa,-83.319865,34.574725,,,,,,,,,,,,,,,,5494,,,,,,,25435,26175
1378800,Valdosta,-83.283101,30.846661,,,,,,,,,,,,5613,7656,10783,13482,15595,15595,20046,30652,32303,37596,41073,119560,139588
1379388,Vidalia,-82.410086,32.215305,,,,,,,,,,,,,,,,,,,,,10393,11144,10491,36346
1380508,Warner Robins,-83.638027,32.60872,,,,,,,,,,,,,,,,,,,,,,,110765,179605
1380704,Washington,-82.74142,33.735394,,,,,,,,,,,,,,,,3537,,,,,,,,
1380956,Waycross,-82.354911,31.21386,,,,,,,,,,,,5919,14485,18068,15510,16763,27929,30289,34219,33525,37180,35471,51119,55070
1607840,Blackfoot,-112.346037,43.190068,,,,,,,,,,,,,,,,,,,,,,,41735,45607
1608830,Boise City,-116.237651,43.613739,,,,,,,,,,,,5957,17358,21393,21544,26130,26130,34393,34481,112230,173036,205775,464840,616561
1611260,Burley,-113.792653,42.536136,,,,,,,,,,,,,,5408,3826,5329,5329,5924,7508,8279,8761,8702,41590,43021
1612250,Caldwell,-116.68039,43.658239,,,,,,,,,,,,,,5106,4974,,,,,,,,,
1616750,Coeur d'Alene,-116.77991,47.692845,,,,,,,,,,,,,7291,6447,8297,10049,10049,12198,14291,16228,19913,24563,108685,138494
1634390,Hailey,-114.306251,43.514937,,,,,,,,,,,,,,,,,,,,,,,,27701
1639700,Idaho Falls,-112.032509,43.491775,,,,,,,,,,,,,,8064,9429,15024,15024,19218,33161,35776,39739,44235,101677,133265
1646540,Lewiston,-117.00103,46.400245,,,,,,,,,,,,,6043,6574,9403,10548,10548,12985,12691,26068,27986,28309,57961,60888
1654550,Moscow,-116.997188,46.731745,,,,,,,,,,,,,,,,6014,,20971,21170,24891,28749,30617,34935,37244
1654730,Mountain Home,-115.694474,43.136812,,,,,,,,,,,,,,,,,,,,,,,29130,27038
1656260,Nampa,-116.563559,43.574807,,,,,,,,,,,,,,7621,8206,19421,19421,26672,31127,34987,42811,48299,,
1664090,Pocatello,-112.447267,42.875214,,,,,,,,,,,,,9110,15001,16471,18133,18133,26131,28534,40036,46340,46091,83103,82839
1667420,Rexburg,-111.785321,43.823002,,,,,,,,,,,,,,,,,,,,,19480,23674,39286,50778
1672100,Sandpoint,-116.559151,48.275603,,,,,,,,,,,,,,,,,,,,,,,,40877
1682810,Twin Falls,-114.463715,42.56142,,,,,,,,,,,,,5258,8324,8787,11851,36403,40979,41842,41807,52927,53580,82626,99604
1701114,Alton,-90.159844,38.900438,,,,,,,3585,6332,8665,8975,10294,14210,17528,24682,38287,39452,,,,,,,,
1703012,Aurora,-88.298482,41.759879,,,,,,,,6011,11162,11873,19688,24147,29807,36397,56752,57543,,,,,,,,
1704351,Beardstown,-90.428711,40.012189,,,,,,,,,,,,,6107,7111,6344,6505,,,,,,,,
1704845,Belleville,-89.995208,38.521567,,,,,,,,7520,8146,10683,15361,17484,21122,24823,28425,,,,,,,,,
1705092,Belvidere,-88.844093,42.254758,,,,,,,,,,,,6937,7253,7804,8123,8094,8094,11223,14061,,,,,
1705300,Benton,-88.916053,38.004085,,,,,,,,,,,,,,7201,,,,,,,,,,
1706613,Bloomington,-88.983509,40.477585,,,,,,,,7075,14590,17180,20484,23286,25768,33868,37698,39851,39851,43935,49628,104389,119149,129180,150433,186133
1706704,Blue Island,-87.679424,41.658412,,,,,,,,,,,,6114,8043,,,,,,,,,,,
1707770,Braidwood,-88.218221,41.271982,,,,,,,,,,5524,4641,3279,1958,1297,1161,1354,,,,,,,,
1710110,Bushnell,-90.507921,40.551667,,,,,,,,,,,,,,,,2906,,,,,,,,
1710383,Cairo,-89.180345,37.013144,,,,,,,,,6267,9011,10324,12566,14548,15203,13532,14407,,,,,,,,
1710487,Calumet City,-87.546389,41.614188,,,,,,,,,,,,,,7492,,,,,,,,,,
1711007,Canton,-90.034264,40.557737,,,,,,,,,,,5604,6564,10453,10928,11718,11577,44627,43716,41954,41890,43687,38080,38250,37069
1711163,Carbondale,-89.22027,37.726418,,,,,,,,,,,,,5411,6267,7528,8550,8550,38124,42151,55008,61522,61067,59612,126575
1711202,Carlinville,-89.880993,39.281379,,,,,,,,,,,,,,5212,4144,4965,4965,5116,5440,5675,5439,,,
1711293,Carmi,-88.168091,38.088381,,,,,,,,,,,,,,,,4098,,,,,,,,
1712164,Centralia,-89.132548,38.525257,,,,,,,,,,,,6721,9080,12491,12583,16343,47989,41700,39349,38986,43523,41561,41691,39437
1712385,Champaign,-88.261227,40.112981,,,,,,,,,4625,5103,5839,9098,20666,26117,33408,37366,37366,62397,132436,163281,168392,173025,210275,231891
1712567,Charleston,-88.178976,39.488721,,,,,,,,,,,,5488,5884,6615,8012,8197,38470,40328,42860,47815,52260,51644,64449,64921
1713139,Chester,-89.82314,37.913947,,,,,,,,,,,,,,,,5110,,,,,,,,
1714000,Chicago,-87.679365,41.840675,,,,,,4470,29963,112172,298977,503185,1099850,1714885,2239752,2900386,3844850,3915243,4532332,5127212,6220913,6978947,7103624,8065633,9098316,9461105
1714026,Chicago Heights,-87.640201,41.512034,,,,,,,,,,,,5100,14525,19653,50993,53580,,,,,,,,
1714351,Cicero,-87.759933,41.845232,,,,,,,,,,,10204,,,,,,,,,,,,,
1715001,Clinton,-88.959214,40.15224,,,,,,,,,,,,,5165,5898,5920,6331,,,,,,,,
1715599,Collinsville,-89.995402,38.674398,,,,,,,,,,,,,7478,9753,,,,,,,,,,
1718563,Danville,-87.621507,40.139273,,,,,,,,,4751,7733,11491,16354,27871,33776,36765,36919,36919,37884,41856,42570,38985,35045,83919,81625
1718823,Decatur,-88.944228,39.851636,,,,,,,,3839,7161,9547,16841,20754,31140,43818,57510,59305,84693,98853,118257,125010,131375,117206,114706,110768
1719161,DeKalb,-88.750151,41.931274,,,,,,,,,,,,5904,8102,7871,8545,13848,9146,11708,18485,32949,33157,46049,,
1720162,Dixon,-89.485115,41.84613,,,,,,,,,4055,3658,5161,7917,7216,8191,9908,10671,34604,36451,38749,37947,36328,34392,36062,36031
1720591,Downers Grove,-88.014855,41.79073,,,,,,,,,,,,,,,8977,,,,,,,,,
1721267,Du Quoin,-89.234885,38.006815,,,,,,,,,,,,,5454,7285,7593,7515,,,,,,,,
1722255,East St. Louis,-90.127825,38.61555,,,,,,,,,5644,,,,,,,,,,,,,,,
1722697,Edwardsville,-89.958195,38.803986,,,,,,,,,,,,,5014,5336,6235,8008,,,,,,,,
1722736,Effingham,-88.545909,39.120903,,,,,,,,,,,,,,,,6180,,,,,30944,31704,34264,34242
1723009,Eldorado,-88.440937,37.814212,,,,,,,,,,,,,,5004,4482,,,,,,,,,
1723074,Elgin,-88.288627,42.039426,,,,,,,,,5441,8787,17823,22433,25976,27454,35929,44203,,,,,,,,
1724582,Evanston,-87.694608,42.04638,,,,,,,,,,4400,11830,19259,24978,,,,,,,,,,,
1726454,Flora,-88.484105,38.669813,,,,,,,,,,,,,,,,5474,,,,,,,,
1727884,Freeport,-89.630377,42.292003,,,,,,,,5376,7889,8510,10189,13258,17567,19669,22045,22366,40646,41595,46207,48861,49536,48052,48979,47711
1728300,Galena,-90.431472,42.418171,,,,,,,6004,8196,7019,6451,5635,5005,4835,4742,3878,4128,,,,,,,,
1728326,Galesburg,-90.368545,40.952292,,,,,,,,4953,10158,11437,15264,18607,22089,23834,28830,28876,52250,76347,82867,82875,83550,75574,74571,52919
1728846,Geneseo,-90.153347,41.449915,,,,,,,,,,,,,,,,3824,,,,,,,,
1729236,Gillespie,-89.816403,39.126023,,,,,,,,,,,,,,,5111,4440,4440,,,,,,,
1730926,Granite City,-90.129529,38.717849,,,,,,,,,,,,,9903,,,,,,,,,,,
1733136,Harrisburg,-88.545873,37.733765,,,,,,,,,,,,,5309,7125,11625,15953,38066,33420,26227,25721,28448,26551,26733,
1733383,Harvey,-87.651895,41.610934,,,,,,,,,,,,5395,7227,9216,,,,,,,,,,
1733513,Havana,-90.060004,40.297067,,,,,,,,,,,,,,,,3999,,,,,,,,
1734358,Herrin,-89.028093,37.802412,,,,,,,,,,,,,6801,18123,15663,14770,14770,,,,,,,
1734722,Highland Park,-87.807052,42.182525,,,,,,,,,,,,,,6167,18757,21361,,,,,,,,
1735047,Hillsboro,-89.484572,39.164973,,,,,,,,,,,,,,5074,4435,4514,4514,,,,,,,
1736061,Hoopeston,-87.670988,40.467012,,,,,,,,,,,,,,5451,5613,5381,5381,5992,6606,6461,6411,5871,,
1738115,Jacksonville,-90.234394,39.731936,,,,,,,,5528,9203,10927,12935,15078,15326,15713,17747,19844,36378,35568,36571,36174,37502,36397,42153,40902
1738414,Jerseyville,-90.327545,39.120789,,,,,,,,,,,,,,,,4809,,,,,,,,
1738570,Joliet,-88.108933,41.53303,,,,,,2558,2659,7104,7263,11657,23264,29353,34670,38442,42993,42365,,,,,,,,
1738934,Kankakee,-87.863866,41.116982,,,,,,,,,,5651,9025,13595,13986,16753,20620,22241,22241,25856,27685,30944,102926,96255,103833,113449
1739727,Kewanee,-89.92568,41.24118,,,,,,,,,,,,8382,9307,16026,17093,19713,16901,16821,16324,,,,,
1740767,La Grange,-87.873455,41.807938,,,,,,,,,,,,,5282,,,,,,,,,,,
1742184,La Salle,-89.090834,41.341056,,,,,,,,3416,8850,12479,15405,17309,19521,21919,22270,21795,,,,,,,,
1742405,Lawrenceville,-87.684538,38.725686,,,,,,,,,,,,,,5080,6303,6213,,,,,,,,
1743536,Lincoln,-89.367462,40.149927,,,,,,,,,,5639,6725,8962,10892,11882,12855,12752,29438,30671,33656,33538,31802,30798,31183,30305
1743965,Litchfield,-89.653721,39.176741,,,,,,,,5528,3852,4326,5811,5918,5971,6215,6612,7048,7048,15454,15131,14914,20096,25150,,
1745889,Macomb,-90.674048,40.460501,,,,,,,,,,,,5375,5774,6714,8509,8764,8764,28199,28928,36653,37467,35244,32913,32612
1746916,Marion,-88.930237,37.730363,,,,,,,,,,,,,7093,9582,9033,9251,9251,48621,46117,49021,56538,57733,61296,
1747553,Mattoon,-88.373086,39.47885,,,,,,,,,,5737,6833,9622,11456,13552,14631,15827,,,,,,,,
1748333,Mendota,-89.118377,41.549397,,,,,,,,,,4142,3542,3736,3806,3934,4008,4215,,,,,,,,
1748645,Metropolis,-88.725374,37.153332,,,,,,,,,,,,,,5055,5573,6287,6287,6093,7339,6940,7171,6734,,
1749867,Moline,-90.502006,41.490966,,,,,,,,,4166,7800,12000,17248,24199,,,,,,,,,,,
1750010,Monmouth,-90.644579,40.911531,,,,,,,,,4682,5000,5936,7460,9128,8116,8666,9096,9096,,,,,,,
1750491,Morris,-88.426143,41.364739,,,,,,,,,,,,,,,5568,6145,6145,6926,7935,8194,8833,,,
1750868,Mount Carmel,-87.768596,38.414859,,,,,,,,,,,,,6934,7456,7132,6987,,,,,,,,
1751180,Mount Vernon,-88.908159,38.313512,,,,,,,,,,,,5216,8007,9815,12375,14724,34375,35892,32315,31446,36552,37020,48666,38827
1751453,Murphysboro,-89.337346,37.767245,,,,,,,,,,,,6463,7485,10703,8182,8976,8976,,,,,,,
1755912,Olney,-88.081866,38.730546,,,,,,,,,,,,,5011,4491,6140,7831,,,,,,,,
1756926,Ottawa,-88.842184,41.347118,,,,,,,3219,6541,7736,7834,9985,10588,9535,10816,15094,16005,97801,100610,110800,111409,112033,106913,153098,154908
1757472,Pana,-89.081186,39.387136,,,,,,,,,,,5077,5530,6055,6122,5835,5966,5966,6178,6432,,,,,
1757628,Paris,-87.693829,39.613014,,,,,,,,,,4373,4996,6105,7664,7985,8781,9281,,,,,,,,
1758447,Pekin,-89.636949,40.567788,,,,,,,,3467,5696,5993,6347,8420,9897,12086,16129,19407,,,,,,,,
1759000,Peoria,-89.609421,40.720737,,,,,,,5095,14045,22849,29259,41024,56100,66950,76121,109996,111893,211736,250512,288833,341979,365864,339172,366899,379186
1759234,Peru,-89.127385,41.334458,,,,,,,,3132,,,,,,,,,,,,,,,,
1759312,Petersburg,-89.851505,40.011503,,,,,,,,,,,,,,,,2586,,,,,,,,
1760222,Pittsfield,-90.808389,39.609599,,,,,,,,,,,,,,,,2884,,,,,,,,
1761015,Pontiac,-88.630385,40.880003,,,,,,,,,,,,,6090,6664,8272,9585,9585,8990,8435,40690,41381,39301,39678,38950
1761899,Princeton,-89.466924,41.378481,,,,,,,,,,,,,,,,5224,,,,,,,,
1762367,Quincy,-91.388737,39.932335,,,,,,2319,6902,13718,24052,27268,31494,36252,36587,35978,39241,40469,65229,64690,68467,70861,71622,66090,78771,77314
1764746,Rochelle,-89.065694,41.923274,,,,,,,,,,,,,,,,,,,,,,,51032,53497
1765000,Rockford,-89.069754,42.26977,,,,,,,,6979,11049,13129,23584,31051,45401,65651,85864,84637,121178,152385,209765,272063,279514,283719,320204,349431
1765078,Rock Island,-90.573154,41.489083,,,,,,,,5130,7890,11659,13634,19493,,,,,,,,,,,,
1766703,St. Charles,-88.31085,41.913744,,,,,,,,,,,,,,,5377,,,,,,,,,
1767236,Salem,-88.948168,38.628195,,,,,,,,,,,,,,,,7319,,,,,,,,
1767548,Sandwich,-88.62017,41.647057,,,,,,,,,,,,,,,,2608,,,,,,,,
1767821,Savanna,-90.14005,42.090069,,,,,,,,,,,,,,5237,5036,4792,,,,,,,,
1769186,Shelbyville,-88.79973,39.408142,,,,,,,,,,,,,,,,4092,,,,,,,,
1772000,Springfield,-89.650373,39.78325,,,,,,2579,4533,9320,17364,19743,24963,34159,51678,59183,71864,75503,117912,131484,146539,161335,187789,189550,201437,210170
1772156,Spring Valley,-89.200752,41.327154,,,,,,,,,,,,6214,7035,6493,5270,5010,5010,4916,5371,5605,5822,5246,,
1772403,Staunton,-89.787711,39.010777,,,,,,,,,,,,,5048,6027,4618,4212,4212,4047,4228,4396,,,,
1772546,Sterling,-89.693258,41.796805,,,,,,,,,,5087,5824,6309,7467,8182,10012,11363,43338,49336,59887,62877,65970,60186,60653,58498
1773170,Streator,-88.830881,41.124798,,,,,,,,,,5157,11414,14079,14253,14779,14728,14930,,,,,,,,
1774574,Taylorville,-89.288005,39.540768,,,,,,,,,,,,,5446,5806,7316,8313,8313,9188,8801,35948,36446,34418,35372,34800
1777005,Urbana,-88.204247,40.109665,,,,,,,,,,,,5728,,,,,,,,,,,,
1777317,Vandalia,-89.101995,38.968077,,,,,,,,,,,,,,,,5288,,,,,,,,
1779293,Waukegan,-87.861521,42.372471,,,,,,,,3433,4507,4012,4915,9426,16069,30645,47956,49261,,,,,,,,
1780333,West Frankfort,-88.923315,37.898545,,,,,,,,,,,,,,8478,22902,19755,19755,19232,16050,15669,17215,15742,15076,
1783349,Woodstock,-88.446192,42.317614,,,,,,,,,,,,,,5523,5471,6123,6123,7192,,,,,,
1800910,Alexandria,-85.676267,40.263191,,,,,,,,,,,,7221,5096,4172,4408,4801,4801,,,,,,,
1801468,Anderson,-85.681525,40.100041,,,,,,,,,,4126,10741,20178,22476,29767,39804,41572,41572,51967,54643,138451,139336,130669,133358,
1801666,Angola,-85.000885,41.636971,,,,,,,,,,,,,,,,,,,,,,,33214,34185
